S.No,Mar20_Total,Mar20_Operative,Mar21_Total,Mar21_Operative,Mar22_Total,Mar22_Operative,Mar23_Total,Mar23_Operative,Mar24_Total,Mar24_Operative,Jan25_Total,Jan25_Operative,Mar20_Op_Rate,Mar21_Op_Rate,Mar22_Op_Rate,Mar23_Op_Rate,Mar24_Op_Rate,Jan25_Op_Rate,CAGR_2020_25,Growth_2024_25,Growth_Mar20_Mar21,Growth_Mar21_Mar22,Growth_Mar22_Mar23,Growth_Mar23_Mar24,Growth_Mar24_Jan25,State_Name_Std,Rural_Beneficiaries,Urban_Beneficiaries,Total_Beneficiaries,Balance_Rupees,RuPay_Cards,Rural_Percent,RuPay_Penetration,Avg_Balance_Rs,Rural_Urban_Ratio,Population,Households,Literacy_Rate,Rural_HH_Percent,Internet_Penetration,Phone_Penetration,Account_Density_Per_Lakh,Operative_Mean,Operative_Std,Operative_Trend,Growth_Operative_Interaction,Account_Density_Squared,Region_Central,Region_East,Region_North,Region_Northeast,Region_South,Region_West,High_Operative_Flag
0.42857142857142855,0.7690604346937385,0.8053883879810678,0.8201481190838197,0.8514203030995354,0.8369214460535956,0.8758023695117926,0.8259245908730445,0.9240422845729145,0.8270959419215832,0.9224754086759607,0.8343398583923365,0.9616436506060708,0.681203422577974,0.7998063422900024,0.8068965517241378,0.7739320236981602,0.7722547108512019,0.8043333333333331,0.46070649118999324,0.5262924807536966,0.44123113687678445,0.3597370537194294,-0.12093026604132334,-0.2775533877052633,0.5262924807536966,ODISHA,0.9984051643275222,0.16086489758536254,0.7617109770889786,0.7199086047423744,0.7797688814836657,0.8422333049507359,0.8242212333121426,-0.2503218556582444,1.1408176508760546,0.0,0.0,0.5029603315571345,0.7448588358313,0.07572540693559804,0.5017809439002671,0.0,0.8878048780487799,-0.7855227882037533,0.4752511415525114,0.004233145853528898,0.0,False,True,False,False,False,False,1
0.7142857142857143,0.4268242828915991,0.4094403872100743,0.4170549479294391,0.41520067016982715,0.4037912918764712,0.37387668268349045,0.4676519356931728,0.4525806026116942,0.5024496685742518,0.5232113792371382,0.5267596834652228,0.56153560455144,0.5547888490201491,0.7281529895908978,0.6508045977011494,0.5201122544434051,0.6172839506172838,0.6146666666666665,1.1729178964832496,1.0693865649846916,-0.5751737571201088,-0.1458637564039365,2.232480971370837,0.7977637754859047,1.0693865649846916,TAMIL NADU,0.32841795885274144,0.6275699664976399,0.479454563049897,0.22866007186777576,0.49998010553652,0.520982848801849,0.8547361729179914,-1.4183725385231356,-0.5340687865022713,0.8081549268511543,0.9486415367358612,0.6338069863824747,0.5639595677936563,0.1854210898796886,0.7658058771148709,-0.9115213554125918,-0.18341463414634102,-0.2439678284182304,0.21808219178082192,0.006573162752772569,0.8308711813732086,False,False,False,False,True,False,1
0.3142857142857143,-0.28190365878585544,-0.2857387616987557,-0.29130086484542317,-0.29000076155662174,-0.2995931220477965,-0.29772952353005905,-0.3077211448345469,-0.2998737492698185,-0.32217601932287593,-0.3065954284905527,-0.3268429820907955,-0.3047236384508897,0.24786088876621593,0.0,0.0,0.8132210788899283,0.822936972059779,0.891,-0.3575789531894925,0.528422261476171,-0.7274633792846266,-1.0936620596255515,-0.838303118209725,1.6858883957617823,0.528422261476171,MIZORAM,-0.33907183441458855,-0.4813273851703384,-0.40206541006678354,-0.3654511077865223,-0.43365333377354076,0.6092932733244132,0.0,-0.1840571951883127,-0.291369240752758,-0.42396970974054426,-0.4022949699787413,0.7951450562462994,0.4971534797258045,0.09695682944090589,0.7629118432769367,0.4103591363386521,-1.6624390243902432,6.42627345844504,5.311050228310503,0.004708242349752684,0.16839462077660447,False,False,False,True,False,False,1
0.6571428571428571,-0.29675683041493495,-0.29807465787162957,-0.3066032337698432,-0.29830172873353134,-0.31387282335884764,-0.30521219234860436,-0.3216206473938433,-0.316305187585973,-0.3382052232148984,-0.32513622532021796,-0.3431382757184506,-0.32417192828443125,0.2804305823902842,0.5165819414185426,0.46045977011494243,0.2525724976613657,0.27810266406757633,0.30500000000000016,-2.444964508064941,0.08116830975652801,-2.3821157908923634,-0.9766097820407209,-1.2901409445008678,-1.192716930846683,0.08116830975652801,SIKKIM,-0.3526913451472449,-0.5000542887892395,-0.4185647741113858,-0.380262297355975,-0.4427407545616524,0.7216883590804039,0.8080101716465351,0.5893873903368096,0.1804023361453602,-0.4324086832104853,-0.40821908517764505,0.6640023682652458,0.7584524224468454,0.12880396319886767,0.666073018699911,-1.7657843091715621,-1.9804878048780472,-0.09383378016085782,0.17278538812785385,0.00024756334475741057,3.117994226516491,False,True,False,False,False,False,0
0.6,1.5297744770729713,1.6163878954018804,1.6025307763990386,1.6786231056279035,1.6373330007638704,1.7280196603455233,1.595068848677096,1.783903974071492,1.5877694978522514,1.7200835043521336,1.5555497709287798,1.6760306580680016,0.7101849296163398,0.8317598644396029,0.8383908045977011,0.810414717804802,0.751137102014295,0.7063333333333333,-0.04314519446959774,-0.023190945644722075,0.2358968148572099,0.3743685884175332,-0.4614146943839379,-0.5084241906341215,-0.023190945644722075,RAJASTHAN,1.4241249781298906,1.2682944598483095,1.4765788375896418,1.6495075880238605,1.5986557190734458,0.6697482058143779,0.9148124602670054,0.3894254378785405,-0.06748864373783264,0.7457492114989751,0.6479926166416933,0.15985790408525768,0.8201463924712442,0.038216560509554146,0.5289403383793411,1.9686336329361849,0.9307317073170752,-0.2975871313672921,-0.06904109589041098,-0.0001638053794038869,3.8755183807275215,False,False,True,False,False,False,1
-0.02857142857142857,-0.3017987327110445,-0.30252928704516735,-0.31091928654339757,-0.3024141344908994,-0.31792601368731194,-0.30888016725965595,-0.3254848244538966,-0.3195462511070493,-0.34193805151852,-0.3284622461255396,-0.34704289879216993,-0.32775095384407604,0.008556444935136742,0.06342290002420725,0.11678160919540215,0.4246959775491117,0.14359974009096832,0.10533333333333328,-2.528308395918407,-3.7694752364773514,0.5233648656846139,-0.7896512831205051,-1.7890898237702337,-0.6748175621143795,-3.7694752364773514,LADAKH,-0.356504347142007,-0.5034212316206166,-0.42246849486486354,-0.3832944786264922,-0.44670491610143875,0.7980780926894538,0.9195804195804196,6.785252595859896,0.700843608046723,0.0,0.0,0.5029603315571345,0.7448588358313,0.07572540693559804,0.5017809439002671,0.0,-3.5473170731707317,0.9624664879356569,1.9159817351598176,-0.003970513915756141,0.0,True,False,False,False,False,False,0
0.2,-0.23734414389861688,-0.2315122181054976,-0.24545915281115635,-0.23669179803518392,-0.25556923940324566,-0.2440303708322635,-0.2654458943118737,-0.2527652678588253,-0.28336558387198596,-0.2714952940343925,-0.2899833402748855,-0.27845494141877974,0.8134142975434719,0.7528443476155897,0.8206896551724137,0.8428437792329282,0.5194931773879141,0.21833333333333327,-1.3766474001250564,-0.3554367383507427,-0.26717227409074723,-0.805908543896176,-0.9282424011681517,-1.1365591679720957,-0.3554367383507427,MANIPUR,-0.307477677617076,-0.4490591868332862,-0.36805270863312484,-0.3560888573687914,-0.39609421529333116,0.6418927137817785,0.5982199618563255,-2.092840425955502,-0.17845554834523047,-0.3934728066037466,-0.3822035765675104,0.485198342214328,0.7230161496456372,0.07572540693559804,0.4993321460373997,0.39267134263882797,0.24585365853658636,2.5120643431635394,-2.1914155251141554,-0.0007760368787324547,0.15419078332977984,False,False,False,True,False,False,0
-0.6571428571428571,0.7028343666961914,0.7392542779431607,0.6906665358771886,0.7239357246211255,0.6761656819492727,0.7075890400909658,0.6368682863528224,0.7049313158341027,0.6180575569187698,0.6864694642983511,0.5994897959183674,0.6885572475267583,0.6861716809274081,0.8092471556523844,0.8004597701149423,0.7368256937948239,0.739766081871345,0.7586666666666666,-0.850065563232702,-0.025320726367196615,-0.6145295021738606,-0.12635504347313137,-0.7911920652315017,-0.6644179763968634,-0.025320726367196615,CHHATTISGARH,0.6000307018042831,0.22537397409170906,0.5126394331475242,0.48276155127722326,0.3766838812688056,0.7410290718890646,0.4844246662428482,-0.27401751071746117,0.2913692407527579,0.0,-0.017010775628008706,0.28922439313203085,0.8476821192052979,0.0205237084217976,0.0,3.6596904490946103,0.7804878048780488,-0.5549597855227881,0.20712328767123286,-0.00019209991070579828,13.39333418319431,True,False,False,False,False,False,1
-0.5428571428571428,0.009504667166314642,0.01674769237358919,0.0026484869292265436,-0.0014469575812961694,0.013375528083932218,0.005612001613908961,0.007699516977867494,0.016544498671540824,0.0025800430922090934,0.0014507112023211379,-0.0019783423573511037,-0.001451868859101192,0.6593982887110128,0.6727184701040911,0.6560919540229881,0.6033676333021516,0.48830409356725135,0.42900000000000027,0.4948017180391388,0.3154441892287219,-0.4280174930060806,0.9596299763416865,0.07393818036860057,0.1280304552778657,0.3154441892287219,DELHI,-0.31020842056281783,0.32194433884105905,-0.07584617671900344,-0.06061822698475263,-0.059869787682954576,0.0,1.0,-0.23947388213225462,-1.1758598312783908,0.0,0.0,0.5029603315571345,0.7448588358313,0.07572540693559804,0.5017809439002671,0.0,-0.3512195121951214,0.08310991957104572,-0.8135159817351597,0.001353255571791218,0.0,False,False,True,False,False,False,0
0.5428571428571428,0.1704367377529468,0.16469278050243077,0.16724704497523174,0.16723783413296778,0.1630317863656913,0.16230788981403368,0.16076706798356283,0.18628577889163164,0.15518684726968313,0.16789328426862926,0.14395043731778426,0.14798933045210522,0.5810102125310515,0.7199225369160009,0.7158620689655171,0.678827564702214,0.5912930474333982,0.4893333333333336,-0.039356835930803566,0.008755765192395173,-0.3356170480972721,0.09962088130869445,0.19814004731118956,-0.1236395190860245,0.008755765192395173,PUNJAB,0.04169299816688888,0.05402094445752978,0.06371113784334204,0.05589998100002385,0.059869787682954576,0.570976766816689,0.8382072472981563,-0.3724367680825366,-0.40622972096041543,0.038119481459625806,0.044806781489112074,0.5029603315571345,0.6564424305797606,0.21302193913658882,0.6950133570792519,0.044190452965449024,-0.05463414634146364,-0.11528150134048251,-0.2553424657534247,4.2844877674787074e-05,0.0019527961332915624,False,False,True,False,False,False,0
-0.14285714285714285,0.710465353955168,0.7002762726747049,0.6845848251508166,0.695910440941284,0.6796576613091805,0.6543300443824964,0.6982913993223272,0.6401100454125761,0.7115429481109419,0.7141391267426226,0.7018950437317785,0.7138805415808488,0.584598399116754,0.7637375938029534,0.6891954022988505,0.43405051449953236,0.5698505523066928,0.5516666666666667,-0.06587534570236109,0.1940466880476759,-0.8557973305468606,0.03621756428357789,0.5536143561468753,0.0219546809592012,0.1940466880476759,KARNATAKA,0.5412467475531688,0.6523302077521311,0.63510892155302,0.6835917867352814,0.5083507334320666,0.5956696265661112,0.5336935791481245,0.10716576783036166,-0.33419857235561334,0.6164991036596221,0.6437507049559322,0.47631734754292476,0.6508655745323573,0.2009907997169144,0.601513802315227,0.0,-0.24585365853658359,0.6139410187667563,-0.3678538812785388,0.001070490895729679,0.0,False,False,False,False,True,False,1
-0.7714285714285715,2.688253730326361,2.971794487396398,2.852289633299001,2.941283984464245,2.8618953341543643,2.9912702197116974,2.8264724965755894,3.141381974410673,2.8618167345986523,3.078939919326304,2.8903061224489797,3.0311307694904954,0.814242340601711,0.8114258048898573,0.8310344827586202,0.8169628936700968,0.7563352826510721,0.6659999999999999,0.3053837910994429,0.528422261476171,0.4703201658295575,0.09149225092085903,-0.25369777897995294,-0.25259438198322454,0.528422261476171,BIHAR,3.117706769290552,1.8797886503786907,2.8732846195338313,2.0665077311342204,3.0091080370042205,0.7670599683736773,0.8525111252383981,-1.1250436883109987,0.46138870863075915,1.3622642001545562,0.9632707247161595,0.0,0.9930289299407458,0.0,0.4341050756901158,2.717128844709725,0.9873170731707321,-0.23860589812332433,-0.514703196347032,0.0035192922614312983,7.382789158753605,False,True,False,False,False,False,1
0.02857142857142857,-0.3026844723036043,-0.3031289486646821,-0.3119002076282963,-0.3029472241261138,-0.3187366517530048,-0.3092469647507611,-0.32611924158315914,-0.3200738660988524,-0.3425967859250415,-0.32881607812610575,-0.34751145356101626,-0.32795354019650874,0.25089704664642554,0.6974098281287824,0.8147126436781609,0.6919239164328035,0.9999999999999998,1.0,1.6994997333756043,-0.864454331022146,-1.2784438100371511,4.628893733410615,3.564438923755153,-1.6648581224219152,-0.864454331022146,LAKSHADWEEP,-0.35696929841878644,-0.5037996962974979,-0.42293226635072245,-0.3839196706410318,-0.44719060010103795,0.8641284515265785,0.9821996185632549,11.342649082213658,1.4192083062946141,-0.4418790542073406,-0.416938081921901,0.9197750148016581,0.254560241663762,0.058740268931351744,0.48508459483526256,-1.7530482848317335,0.5873170731707327,2.72117962466488,3.3567123287671237,-0.008644543310221459,3.0731782889514827,False,False,False,False,True,False,1
0.4857142857142857,-0.2922599986373237,-0.2919923757308376,-0.30150244412836985,-0.2923615870839997,-0.3090089949646905,-0.2991967134944797,-0.31579554466152404,-0.30869245698995645,-0.33134340648029975,-0.3165734909065176,-0.3354331528529779,-0.3146503697200932,0.7369583218327351,0.7927862503025902,0.8216091954022986,0.8207047084502652,0.8261858349577651,0.8373333333333335,0.9153095158452633,1.8105502564058145,-0.633351815025655,-0.8888205738520979,1.474421300721242,1.1971078670385242,1.8105502564058145,PUDUCHERRY,-0.34768774666379054,-0.4870314076465333,-0.41016008442592367,-0.3740279607359877,-0.435608580150833,0.5079674005595426,0.5588048315321044,-0.5006481354492482,-0.563919532770928,0.0,0.0,0.5029603315571345,0.7448588358313,0.07572540693559804,0.5017809439002671,0.0,1.0985365853658555,-1.187667560321716,0.5081278538812786,0.015160340813638023,0.0,False,False,False,False,True,False,1
-0.42857142857142855,0.7407849015466376,0.7094425288587154,0.7378815374303137,0.7125885309572767,0.7302913620278423,0.7188864028170048,0.6924662965900079,0.6947558838493282,0.6671332702046193,0.668282499469252,0.6472823823406914,0.6400040517270487,0.5409881313828322,0.691115952553861,0.718390804597701,0.5746803866541939,0.5649772579597141,0.5006666666666666,-0.75156824122406,-0.03809941070204357,-0.4536842832585273,-0.0076770398107336825,-0.7205254857641665,-0.8016925078680762,-0.03809941070204357,GUJARAT,0.5027301480936366,0.5456252660661252,0.5679483332308718,0.6727681499835642,0.6451942915511231,0.6112395085755992,0.970438652256834,0.3732685050412997,-0.2848799480856587,0.6051297993194354,0.6157236557110793,0.5195381882770866,0.5813872429417916,0.10403397027600852,0.5017809439002671,-0.174904777388113,-0.261463414634147,-0.08310991957104548,-0.11652968036529687,-0.00019075104958156476,0.030591681153185363,False,False,False,False,False,True,1
